name,created_at,sentiment,text
GeniaTou,08/23/21,['negative'], παμε παλι. το εμβολιο δε σταματα τη μεταδοση αρα ο εμβολιασμος ειναι μετρο ατομικης υγειας οχι δημοσιας. φτανει πια με αυτη την προπαγανδα και τη μετατοπιση της ευθυνης στους πολιτες. αρα τα περιοριστικα μετρα μονο για ανεμβολιαστους δεν εχουν νοημα. αρα απαρτχαιντ. διαφωνεις
GeniaTou,08/23/21,['neutral'],ποιοι θα κανουν την τριτη δοση και με ποιο εμβολιο 
GeniaTou,08/23/21,['negative'],ιερα εξεταση  τρομοκρατια φιμωση ο απωτερος στοχος τους ειναι τα εμβολιασουν τα παιδια μας... εισαγγελικη ερευνα για τον δ.κουβελα επειδη ζητησε να εξεταζονται οι πιθανες παρενεργειες των εμβολιων  εμβολιασμος εμβολιασμοι κρουσματα εμβολιο
GeniaTou,08/23/21,['positive'],"και στα δικα μας και συντομα

εμβολιο  ντομινο υποχρεωτικων εμβολιασμων στις ηπα μετα την πληρη εγκριση του  "
GeniaTou,08/23/21,['negative'],"  να κανεις το εμβολιο δωρεαν να μην πληρωνεις
στα @@ μου αν δεν μπορεις να μπεις. 
τα μαγαζια στα εκλεισαν αυτοι που τα εκλεισαν σε ολο τον κοσμο."
GeniaTou,08/23/21,['neutral'],πως σε πετσοκοψε ετσι ρε μπαγλαμα βασιλακοπουλε? πως πηρες ρε πτυχιο ρε ζωο βασιλακοπουλε? σε ποια σχολη στον κοσμο σου εμαθαν οτι ο εμβολιασμενος αναγνωριζει περισσοτερα επιτοπα απο τον φυσικο ανοσο? γελοιε….εμβολιασμοι ανεμβολιαστοι εμβολιο 
GeniaTou,08/23/21,['negative'],"εγω δεν κανω εμβολιο κυρ-λευτερη λεει ο αλλος εδω του καφετζη.
δε βαριεσαι του απαντα ολοι καποτε θα πεθανουμε.
κλαιω ρε τριπουστα κλαιω φερε κρασι σαν να μην υπαρχει αυριο."
GeniaTou,08/23/21,['negative'],"_  καλα δεν καθομαι κ τον βλεπω κ καθε μερααν εχει πει τετοια μαλακια για τις φωτιες τι να πω.
οσο αναφορα τον κοσμο τα εχωνβε σε αυτους που αρνιοντουσαν να κανουν εμβολιο κ να τηρησουν μετρααλλιως για πιο λογο να τα χωσει?"
GeniaTou,08/23/21,['neutral'],"_ 
ταξ εχουν οι ηπα τον   που λεει οτι ο εμβολιασμος πρεπει να ειναι υποχρεωτικος εχει κ η κωλοπετεινιτσα τον οικονομοπουλο κ τον τσιτσιπα που στελνουν μνμ για το εμβολιο εχουμε και στον ροτσο τον μορφου κ τον ελπιδοφορο. ο καθενας εχει το  που αξιζει"
GeniaTou,08/23/21,['negative']," ημανε  κ δεν μ αφησαν να παω
κανω εμβολιο"
GeniaTou,08/23/21,['neutral'],"  θετε φατε το  θετε πιεστε το .
διεθνη στανταρντς + κυριως π.ο.υ.  λενε  εξη  χρονια πειραματων πριν ενα εμβολιο δωθει στον κοσμο .
τις λοιπες αποφασεις  να τις κανετε εκτυπωση και να τις βαλετε υποθετο .
τα υπολοιπα ειναι για λυσσασμενα κομματοσκυλα.
ενθεν και ενθεν."
GeniaTou,08/23/21,['positive'],"σφιγγει ο κλοιος εδωσαν πληρη εγκριση στο εμβολιο της  – χωρις δημοσια συζητηση δεδομενων εμβολιασμοι ανεμβολιαστοι 
"
GeniaTou,08/23/21,['negative'],"_ . η εκτακτη αδεια δεν σημαινει οτι το εμβολιο ειναι ""πειραματικο"". ειναι κανονικη αδεια που χορηγειται ταχυτερα απο τις συνηθεις διαδικασιες λογω εκτακτων συνθηκων
. δεν ειπα οτι δεν γινεται υποχρεωτικο λογω μη επαρκειας. απλα η καθολικη υποχρεωτικοτητα απαιτει πληρη εγκριση"
GeniaTou,08/23/21,['negative'],"παουν για ο εμβολιο λαλουν ατε ρε και του χρονου για το ο. στο τελος να δειτε που θα φκουν και θα το καμουν μια φορα τον χρονο θα πρεπει να γινεται το εμβολιο. 🤣
εμβολιο παραιτηθειτε ασχετοι μπανανια"
GeniaTou,08/23/21,['neutral'],εισαγγελικη παρεμβαση για συνδεση ισχαιμικου επεισοδιου του ν. χαρδαλια με το εμβολιο 
GeniaTou,08/23/21,['neutral'],  ναι τις ακουσα τις γιουχες κ διαβαζω τα σχολια με το εμβολιο.. του εχουν κανει ζημια..δεν ξερω τι συμβαινει στο κεφαλι του πολλες φορες. η του επιτελειου του.
GeniaTou,08/23/21,['positive'],κορωνοιος εμβολιο φρενο που στις ενισχυτικες δοσεις πρωτα η αυξηση των ποσοστων εμβολιασμων και μετα η ενισχυση 
GeniaTou,08/23/21,['positive'],πληρη εγκριση πηρε το εμβολιο της απο 🇺🇸.  . πλεον η δικαιολογια του πειραματικου σταδιου τελειωνει εδω.  💉☑️🟢 🥲
GeniaTou,08/23/21,['neutral'],"ο τζανακης δηλωσε πως ""η μεταλλαξη δελτα επιβαλλει διπλη μασκα και στους εξωτερικους χωρους"". κατσε ρε φιλε να φυγει πρωτα ο τουρισμος και μαντρωνεις το ποπολο. ειναι νωρις ακομα για να φτιαχνεις κλιμα...εμβολιο"
GeniaTou,08/23/21,['neutral'],εγω παντως οι μονες πανεργειες που ειχα μετα το εμβολιο ηταν τρελος στομαχοπονος... βεβαια η μανα μου λεει πως ηταν απ τα  κιλα κοψιδια που φαγα αλλα που ξερει αυτη επιστημονας ειναι
GeniaTou,08/23/21,['neutral'],παρεμβαση εισαγγελεα για την αναρτηση κουβελα που συνεδεσε τ ισχαιμικο επεισοδιο χαρδαλια με το εμβολιο 
GeniaTou,08/23/21,['neutral'], η αρχικη αποστολη των εμβολιων ηταν η ανοσια της αγελης. αυτο αλλαξε τον μαΐο οπου επισημα εγινε η παραδοχη οτι αυτο ειναι ανεφικτο με  κ το εμβολιο εκτοτε λειτουργει ως προληπτικο θεραπευτικο μεσο. η παρεμβολη συστηματος υγειας στον εμβολιασμο ειναι περιπλοκη συζητ
GeniaTou,08/23/21,['negative'],χαμος στον τηλεοπτικο αερα του  για το εμβολιο – εισαι γελοιος εισαι ηλιθιος 
GeniaTou,08/23/21,['negative'],οι  λογοι που δεν θα κανω το εμβολιο  
GeniaTou,08/23/21,['positive'],παρεμπιπτοντως το εμβολιο της  ηταν σε τιμη κοστους περιπου € ευρω ... και φυσικα τυχαιο που δεχθηκε η εταιρεια τετοιο πολεμο με τις παρενεργειες κλπ ... λες και τα αλλα δεν ειχαν ... 😑
GeniaTou,08/23/21,['neutral'],νεα ελλαδα το κρατος ειναι υποχρεωμενο να πληρωσει το   των ανεμβολιαστων οπως πληρωνει το εμβολιο των εμβολιασμενων. φτανει πια με τις μπιζνες μητσοτακη των φαρμακευτικων εταιρειων και των ιδιωτικων εργαστηριακων κεντρων.
GeniaTou,08/23/21,['neutral'],βαλτε_ρετρο_φωτογραφιες_σας εμβολιο η αναστολη και με τον νομο κτος εργασιας οι ανεμβολιαστοι 
GeniaTou,08/23/21,['negative'],"αυτο ειναι μονο μια παραμετρος για το ποσο αβασιμη (και βρωμικη) ειναι η ολη υποθεση με τα εμβολια ...

η ολη βιαση με το εμβολιο ηταν μονο για να σωθει το υπαρχον οικονομικο μοντελο που καταρρεει απ' ολες τις πλευρες ... δεν θα το σωσουν ομως ετσι κι αλλιως ..."
GeniaTou,08/23/21,['positive']," ο αλλος ο εμβολιοψεκ σε σχετικη αναρτηση μου  με ρωτησε αν ο γαιτανος εκανε το εμβολιο για να εχει μετρο συγκρισης. του απαντησα οτι το εκανε κι ο κιαμος και ειπε οτι δεν μετραει.😂😂😂
το εχουν χασει τελειως."
GeniaTou,08/23/21,['positive'],εγκριθηκε το εμβολιο της  απο τον  ελπιζω να το κανει τωρα ο πολακης και να μην πει οτι αυτοι στον  περασαν φαρμακολογια  και  με αντιγραφη
GeniaTou,08/23/21,['neutral'],γιατι λιγο πολυ το χουν ριξει σε πρακτικες ντοπινγκ α γερμανιας καποιοι αντι να κανουν εμβολιο υποτιθεται τον ο αι εμβολιασμος
GeniaTou,08/23/21,['neutral'], τα καναλια τι δουλεια εχουν να ρωτανε καλογερους για το εμβολιο... 🤔
GeniaTou,08/23/21,['positive'],ολα ειναι θεμα ποσοστων. τιποτα δεν ειναι ασπρο μαυρο. η αποτελεσματικοτητα μειωνεται με την μεταλλαξη δ αλλα εξακολουθει να προστατευει καλα απο βαρια νοσηση. το νεο θα προστατευει ακομα περισσοτερους. ομως και το τωρινο ειναι απειρως προτιμοτερο απο το μη εμβολιο.
GeniaTou,08/23/21,['neutral'],ειναι επισημο την η σεπτεμβριου ανοιγει η πλατφορμα για την τριτη δοση του εμβολιου ποιοι χρειαζονται τριτο εμβολιο 
GeniaTou,08/23/21,['negative'],"η καραμελα οτι τα εμβολια ειναι ""πειραματικα"" ελαβε και επισημως τελος
το εμβολιο της  ελαβε πληρη αδεια απο τον αμερικανικο 
ανοιγει ο δρομος για καθολικο υποχρεωτικο εμβολιασμο αν και δε νομιζω οτι θα χρειαστει γιατι θα τους προλαβει η δελτα
"
GeniaTou,08/23/21,['neutral'],απαντηση του γιατρου του νικου χαρδαλια στον κουβελα που συνεδεσε το εμφραγμα με το εμβολιο 
GeniaTou,08/23/21,['negative'], κι εγω εχω παρα πολυ σοβαρο προβλημα με οικογενειακο προσωπο και προσεχω πολυ. απο την στιγμη ομως που το εμβολιο δε σταματα τη μεταδοση δε βλεπω πως δικαιολογειται το μετρο του  . αυτο ειναι ολο και ολα τα αλλα τα συζηταμε (και πιθανως διαφωνουμε που ειναι πολυ λογικο).
GeniaTou,08/23/21,['neutral'],μας κανουν το εμβολιο για να μας βαλουν το τσιπακι για να μας κοιμησουν ωστε να καψουν τα δαση και να βαλουν ανεμογεννητριες...
GeniaTou,08/23/21,['negative']," δεν παει αλλο ρε συ παιρνουν κοσμακη στον λαιμο τους πλεον γεροντια και γεροντισσες
εχω την μανα μου σταματησα πλεον να της λεω και περιμενω το ποτε θα κολλησει. 
""δεν θα χασω την ψυχη μου για ενα εμβολιο"" και προσπαθουσε να πεισει την κορη μου  χρονων να μην εμβολιαστει"
GeniaTou,08/23/21,['negative'],"ενταξει κυρα-συνταξιουχα... 
καταλαβαμε ποιες ειναι οι ομαδες-στοχος που επιλεχθηκαν για συμμετοχη στην ερευνα για την η δοση
αυτο που δεν καταλαβαμε ειναι γιατι η ενισχυτικη δοση γινεται μονον με εμβολιο -?
μηπως ετσι ""φωτογραφιζετε"" και τις εταιριες που τους επελεξαν? "
GeniaTou,08/23/21,['neutral'],"ανακοινωνεις απο το αγιο ορος νεο ελληνικο εμβολιο σε συνεργασια με ρωσσια και τριτο εταιρο που θελει να μεινει κρυφος. 
το ονομαζεις να. 
ανοιγεις λιστα προτεραιοτητας λογω μικρης ποσοτητας εγγραφες σε οπαπ κι εκκλησιες μονο.
ξεμπερδευεις με ανεμβολιαστους."
GeniaTou,08/23/21,['neutral'],"εμβολιασμος κρουσματα εμβολιο ανεμβολιαστοι
αντιεμβολιαστες κορωνοιος
 πουργος επιστημης του ισραηλ μολυνθηκε με τον μετα την τριτη δοση εμβολιου  στο ισραηλ ο / ανθρωπους ειναι φορεας  παρα τον πανεμβολιασμο "
GeniaTou,08/23/21,['negative'], σωστοτερα επειδη το διατυπωσα λαθος αν αρνεισαι το εμβολιο μεταδιδεις τον ιο περισσοτερο σε αλλους.
GeniaTou,08/23/21,['positive'],"
πολυ χρησιμο
 
εμβολιο 
_"
GeniaTou,08/23/21,['positive'],"η αξιοπιστια  ειναι οση πενταγωνου σε καμπουλμε συνοπτικες διαδικασιεςπληρη αδιαφανειαπαραβιαση χρονοδιαγραμματος(οι κλινικες μελετες  γ΄φασης προβλεπονται για  ετη)δινει πληρη εγκριση σ΄ενα πειραματικο προιον μη εμβολιο ως ασφαλες εμβολιο 
"
GeniaTou,08/23/21,['neutral'],αυτοι θα χρειαστουν και τριτη δοση με α εμβολιο 
GeniaTou,08/23/21,['positive']," στο ξαναλεω δεν ειναι αποκλειστικα δικο σου θεμα. ειναι θεμα δημοσιας υγειας. 

δεν ειναι το ιδιο σαν να παιρνεις κοκαΐνη καθημερινα. εκει ναι κανε το. 
αλλα αν αρνεισαι εμβολιο σημαινει οτι μεταδιδεις τον ιο σε αλλους."
GeniaTou,08/23/21,['neutral'],μοσιαλος το εμβολιο  μας προστατευει ισχυρα εναντι του κορονοιου ακομη και για την παραλλαγη δελτα  
GeniaTou,08/23/21,['neutral'], αλλα βρηκαν να φταιει ο κουβελας που ειπε οτι πρεπει να ψαχτει αν οι καρδιοπαθειες συνδεονται με τον ιο η το εμβολιο-πραγμα που το ελεγαν απ΄την αρχη οτι πληττει ο ιος το αγγειακο συστημααρα και την καρδια...ποιο κωθωνι εισαγγελεας ελαβε εντολη να μαθει ιατρικηδεν ξερω...
GeniaTou,08/23/21,['positive'],να κανουμε μια πορεια με οδηγο τους γιδοβοσκους... δε μας παρατατε φιλοι των ψεκασμενων...συριζα_εμπρηστες συριζα_βουρκος συριζα_σε_απογνωση συριζα_δολοφονοι συριζα ψεκια εμβολιασμοι εμβολιο κορωνοιος 
GeniaTou,08/23/21,['neutral'],"_ και το γεγονος οτι εκατονταδες εκατομμυρια εμβολιαστηκαν με εμβολιο που ηταν σε πειραματικο σταδιο σου λεει κατι ... η ... 

εν τω μεταξυ οι ιδιοι οι επιστημονες λενε οτι παιρνει τουλαχιστον  χρονια για ενα εμβολιο αλλα η ""επιστημη κανει αλματα"" ... με μας ως πειραματοζωα ..."
GeniaTou,08/23/21,['negative']," ο βασιλειου επρεπε να ηξερε πως οι εμβολιασμενοι νοσηλευμενοι δεν καταληγουν 
σε αντιθεση με τους εκατομμυρια θανατους απο μη εμβολιασμενους 
το εμβολιο δεν αποτρεπει τη λοιμωξη αλλα τη βαρια νοσο 
αυτο ισχυει για καθε εμβολιο και ειναι βασικη  γνωση 
θελουμε συλλογικη ανοσια"
GeniaTou,08/23/21,['negative'],κουβεντα για το εμβολιο ο ψεκ😝😝τα πρωτα λογια του οικονομοπουλου μετα το εξιτηριο ειχα συντροφια την πιστη μου 
GeniaTou,08/23/21,['positive'],"""εδω λεει της αδερφης σου το ονομα για το ραντεβου για το εμβολιο""
""μουμπλεμουμπλεοχιδικομουειναιαυτοαπλωςδενεχωαλλαξειονομαστοαμκα""
""δεν καταλαβα τι ονομα αλλαξες""
""ναι οκ δεν το λεμε ετσι αλλα γεννηθηκα γυναικα οκ αυτο θες να πω""
""πως κανετε ετσι κυρια μου μπαα..."""
GeniaTou,08/23/21,['negative'],"οταν σας ρωτανε αν κανατε εμβολιο θα λετε εγω δεν γινομαι πειραματοζωο ειπε μεταξυ αλλων ο ηγουμενος. κορονοιος μασκα εμβολιασμοι εκκλησια 

"
GeniaTou,08/23/21,['positive']," εμβολιο για το  σε  χρονια

 οριστε

α ειναι πειραματικο

το ενεκρινε ο 

 ποιοι οι πουλημενοι του συστηματος

παντα θα βρισκουν κατι να πουν.ειναι ζητημα νοοτροπιας

το θεμα δεν ειναι να πειστουν οσοι τα λενε. δε γινεται. ειναι να σωθουν οσοι τους ακουνε"
GeniaTou,08/23/21,['negative'],"καντε το εμβολιο γαμω την μπαναγια σας που μου γινατε κ ειδικοι του ανοσοποιητικου συστηματος 

(να περασει δεν βριζω)"
GeniaTou,08/23/21,['positive'],περα απο το δωρεαν εμβολιο τι αλλο να τους κανουμε αερα στα αρχιδια 
GeniaTou,08/23/21,['negative'], το μονο φαρμακο συμφωνα με τους ειδικους ειναι το εμβολιο μεχρι στιγμης τωρα με τα αλλα μην μπερδευεσαι
GeniaTou,08/23/21,['neutral'],"τερμα οι δικαιολογιες περι ""πειραματικου""
εμβολιασμοι  εμβολιο  "
GeniaTou,08/23/21,['neutral'],εμβολιο κορονοιου ποιοι και ποτε θα κανουν τριτη δοση στην ελλαδα [περισσοτερα εδω]  
GeniaTou,08/23/21,['positive'],το εμβολιο της φαιζερ πηρε τελικη εγκριση. αναμενω τα παιδια που εχουν βαλει την επιστημη πανω απο ολα και μαλιστα με  στην φαρμακολογια να κανουν πλεον το εμβολιο. τα φιλια μου.
GeniaTou,08/23/21,['neutral'],εμβολιο  η βρετανια παρηγγειλε αλλες  εκατομμυρια δοσεις  
GeniaTou,08/23/21,['negative'],ηγουμενος κοζανης απαγορευεται η προσευχη με μασκα θα λετε ‘δεν γινομαι πειραματοζωο’ σε οσους ρωτανε αν κανατε το εμβολιο (βιντεο)    
GeniaTou,08/23/21,['negative'], τωρα με το εμβολιο θα αναβαθμιστει αυτοματα
GeniaTou,08/23/21,['neutral']," το ""κανε το εμβολιο"" ειναι ισως το πιο ηλιθιο και κενο επιχειρημα που εχω ακουσει ποτε. 😂"
GeniaTou,08/23/21,['negative'],εμβολιο  πληρης εγκριση απο τον  η πρωτη τετοιου ειδους για τα εμβολια για την 
GeniaTou,08/23/21,['neutral'],ποιους αφορα η τριτη δοση με α εμβολιο  
GeniaTou,08/23/21,['negative']," ο κοκ ειναι κοκ. η περιπτωση με το εμβολιο ειναι ο εξαναγκασμος η η υποχρεωτικοτητα η ο διαχωρισμος η ο εκβιασμος για να παρουν ενα φαρμακο που δεν θελουν. γιατι το ""οχι δεν θελω"" δεν ειναι αρκετη απαντηση εδω"
GeniaTou,08/23/21,['positive'], απο το εμβολιο εχει παθει μεταλλαξη
GeniaTou,08/23/21,['negative'],τωρα που λιγο πολυ θα γινουν υποχρεωτικοι οι εμβολιασμοι και θα τρεξετε ολοι απ την τρομοκρατια να κανετε εμβολιο να ξερουμε να παρουμε καμια μασκα παραπανω για οταν σας συνανταμε
GeniaTou,08/23/21,['positive'],ενταξει παιδια η μαμα που εδινε στο μικρο παιδι της οικογενειας να πινει απο το ιδιο ποτηρι με τον αντρα της και τα  παιδια της που νοσουν για να κολλησει κ να μη κανει εμβολιοκολλησε η ιδια αυτη ειναι ανεμβολιαστη ο αντρας της ειχε προλαβει ο θεος να βαλει το χερι του
GeniaTou,08/23/21,['positive'],_  στο μυαλο τους θα ειναι παντα πειραματικο εμβολιο.
GeniaTou,08/23/21,['positive'],εμβολιο  ελαβε πληρη εγκριση για χρηση απο τον αμερικανικο  κορονοιος 
GeniaTou,08/23/21,['neutral'],"χειρογραφη δημοσια εκκληση απο την ελενη γλυκατζη αρβελερ εμβολιαστειτε για να σωσουμε την ανθρωπια και τον πολιτισμο μας

ανεμβολιαστοι εμβολιασμοι εμβολιασμος εμβολιο εμβολια κρουσματα "
GeniaTou,08/23/21,['positive'], εγκριση το εμβολιο της . νενικηκαμεν...
GeniaTou,08/23/21,['negative'],"στην ιρλανδιαεμβολιαστηκε το  του πληθυσμου.ησυχασε ο κοσμοςπαει σε μια κανονικοτητα.
εμεις εδω θα μας φαει η μιρλαη αλληλοφαγωμαραη μιζερια.οσοι ονειρευονται την εποχη προ θα περιμενουν πολυ για την εκπληρωση των ονειρων τουςεμβολιο"
GeniaTou,08/23/21,['neutral'],_ συγνωμη ρε παιδια μολις νοσησε γιατι ν κανει το εμβολιο ποιο το νοημα
GeniaTou,08/23/21,['positive'],"ο εισαγγελεας διεταξε ερευνα περι διασπορας ψευδων ειδησεων απο τον κ.κουβελα επειδη τολμησε να αναφερει την υποχρεωση που εχουν ολοι οι επαγγελματιες υγειας .
η δικαιοσυνη στην υπηρεσια της συσκοτισης.

κουβελας εμβολιο εμβολιασμος 

"
GeniaTou,08/23/21,['negative'],γεωργιαδη θελω να αγορασω  τομους απο τα βιβλια που πουλας... ομως δεν εχω κανει το εμβολιο... πειραζει?
GeniaTou,08/23/21,['negative'],"  _ φανταζεσαι σοβαρη παρενεργεια σε παιδι απο εμβολιο?
θα πεσουν να μας φανε οι αρνητες.  εχει να πεσει ξυλο μη πω κ τιποτα χειροτερο."
GeniaTou,08/23/21,['positive'],εμβολιο  πληρης εγκριση απο τον  
GeniaTou,08/23/21,['neutral'],_  δεν ξερω τι σημαινει το μαναφουκι να ερθει ο γιος μου που πηγε για εμβολιο η δοση να ρωτησω. στο μεγκα θα ανεβει αυριο λογικα. ετσι κανουν
GeniaTou,08/23/21,['positive'],κοροναιος πληρης εγκριση στο εμβολιο της  απο τον  
GeniaTou,08/23/21,['neutral'],_ παρενεργειες απο το εμβολιο 😂
GeniaTou,08/23/21,['positive'],"συντομα κοντα σας. αντε καλη κινεζοποιηση
μητσοτακη_γαμιεσαι μαρμαρι καρυστο εμβολιο ανεμβολιαστοι ευβοια πυρκαγια φωτιες βιλια πανσεληνος σιδερενιος χαρδαλιας αδωνης παγωνη μητσοτακη_ξερεις_εσυ εμβολιασμενοι  γυναικοκτονια εμβολιασμος "
GeniaTou,08/23/21,['positive'], εγω θελω το νεο εμβολιο το  της 
GeniaTou,08/23/21,['negative'],ο κ. σωτηρης βασιλειου διευθυντης της μοναδας τεχνητου νεφρου νοσοκομειου εδεσσας μιλωντας στην καμερα του   στο  δηλωνει κατηγορηματικα οτι δεν εχει κανει και ουτε προκειται να κανει το εμβολιο κατα του κορωνοιου.
GeniaTou,08/23/21,['negative'],τωρα που το εμβολιο της “” πηρε οριστικη αδεια θα ισχυριζεστε οτι ειναι ακομα πειραματικο και εισαστε ακομα πειραματοζωα ζωα ε ζωα
GeniaTou,08/23/21,['negative'],ελα καλως τα δεχτηκατε  πρωτη σεπτεμβριου η τριτη δοση. να δω ποσοι οργανισμοι θα αντεξουν οσοι ηλικιωμενοι σωθηκαν θα τους αποτελειωσουν. συνεχιστε εσεις να πιστευεται την ανοσια που σας υποσχονται. εμβολιο εμβολιασμος ηδοση μητσοτακη_παραιτησου 
GeniaTou,08/23/21,['negative'],ακουω τον ηχο των χαστουκιων στα μαγουλακια καποιων σκατοψυχων που ετοιμαζονται για δοση.τωρα θα βγουν να τα ριξουν στους ανεμβολιαστους  οχι σ'ενα αναποτελεσματικο εμβολιο που του εδωσαν σημερα εγκριση ενω δεν δινει ανοσια αλλα κολλας-μεταδιδεις-πεθαινεις  εχει ☠παρενεργειες 
GeniaTou,08/23/21,['neutral'], εμβολιο εκανες
GeniaTou,08/23/21,['positive'],"ενδιαφερουσα η αναγωγη της αξιοτιμης κ. αρβελερ εμβολιοπολιτισμος. ο πολιτισμος ομως δεν εξαντλειται στο τειχος ανοσιας των δυτικων κοινωνιων. οπως ειπε ορθως ο εκπρ. του π.ο.υ γκεμπρεγεσους να καθυστερησει η η (ενισχυτικη) δοση στον ""προηγμενο"" κοσμο καθως υπαρχουν 
/"
GeniaTou,08/23/21,['negative'],"ποια υποχρεωτικοτητα φασισμος
θελουν να διαλυσουν τη δημοσια υγεια και παιδεια και για αυτο επιτιθενται φασιστικα στους εργαζομενους
σε παπαδεςαστυνομικουςστρατιωτικουςδικαστες προς τι η διαφορετικη μεταχειριση στην επιλογη   
εμβολιο υποχρεωτικοτητα ακροδεξια_κυβερνηση"
GeniaTou,08/23/21,['neutral'],"αγριος καυγας   για τα εμβολια η δοκιμασμενο το εμβολιο λεει ο βασιλειου εισαι ασχετος απαντα ο βασιλακοπουλος (βιντεο)
"
GeniaTou,08/23/21,['neutral'], _  παρενεργειες απο το εμβολιο
GeniaTou,08/23/21,['positive']," απο ποτε ο ελληνικος ιατρικος συλλογος υιοθετει τις αποψεις του ? 
γιατι αν ισχυει αυτο  γιατι συνεχιζουμε  να χρησιμοποιουμε το εμβολιο της ?
υ.γ.ειμαι υπερ του εμβολιασμουαλλα λιγο προσοχηστο τι γραφουμε και ποιανου οργανισμου τις ανακοινωσεις ενστερνιζομαστε "
GeniaTou,08/23/21,['neutral'],θεμιστοκλεους επιστροφη απο τις διακοπες με τηρηση μετρων και ραντεβου για εμβολιο    
GeniaTou,08/23/21,['neutral'],χαρδαλιας εισαγγελικη παρεμβαση για συνδεση του ισχαιμικου επεισοδιου με το εμβολιο 
GeniaTou,08/23/21,['neutral'],χαμος στο  για το εμβολιο με βασιλακοπουλο κι εναν γιατρο εισαι γελοιος εισαι ηλιθιος 
GeniaTou,08/23/21,['positive'],εδωσε την (πληρη) εγκριση στο εμβολιο της  ο αμερικανικος  ...  μεσω  
GeniaTou,08/23/21,['negative'],  αλλο το εμβολιο αλλο τα χαλια του κουλη. δηλαδη πρεπει να εμβολιαστουν ολοι για να κανει ο σρζ σοβαρη αντιπολιτευση?? δε παει ετσι
GeniaTou,08/23/21,['positive'],εδωσε την (πληρη) εγκριση στο εμβολιο της  ο αμερικανικος  ...  μεσω 
GeniaTou,08/23/21,['neutral'],"τσιτσιπα το  δοκιμαστηκε αρκετα.

εμβολιο
κρουσματα
"
GeniaTou,08/23/21,['neutral'],ρουμπωθηκαν οι απιστοι θωμαδεςωρα για εμβολιο 
GeniaTou,08/23/21,['negative'],οταν τελειωσει καποια στιγμη τις διακοπες του ο πρωθυπουργος και το επιτελειο των λοιμωξιολογων να δειτε που θα φτασουν τα κρουσματα  θανατος την ημερα θα εχουμε και . κρουσματα  εμβολιασμος εμβολιασμοι εμβολιο κρουσματα
GeniaTou,08/23/21,['negative'],ξυπνηστε μην ακουτε τους εγκληματιες καντε το εμβολιο
GeniaTou,08/23/21,['neutral'],"γνωστο εμβολιο κατα του κορωνοιου που καταγεται απο την ισπανια και κατα την διαρκεια των ταξιδιων του μυηθηκε στη στωικη φιλοσοφια και διδαχθηκε ρητορικη

αστρα σενεκας"
GeniaTou,08/23/21,['neutral'],κρουσματα δεν φευγω απο εδω  κορωνοιος κορονοιος εμβολιο εμβολιασμος μητσοτακη_ξερεις_εσυ 
GeniaTou,08/23/21,['negative'],παιδια συγνωμη να πω κατι  δε μπορω να καταλαβω κατι εχουν φαγωθει ολοι να εμβολιαστουν ενω δεν εχεις ανοσια το εμβολιο απλα το κανεις για να μην νοσησεις βαρια επομενως γτ λυσαμε τοσο να το κανουμε ?? εγω εχω καταλαβει οτι θα κολλησουμε ολοι εμβολιασμοι
GeniaTou,08/23/21,['neutral'],"θα εμβολιασετε τα παιδια σας ?
εμβολιασμοι εμβολιασμος εμβολιο εμβολια ανεμβολιαστοι κορωνοιος"
GeniaTou,08/23/21,['positive'],"με μια δημοσιευση μεσω της προσωπικης του σελιδας στο  ο πελε εδειξε την πληρη στηριξη του οσον αφορα το εμβολιο κατα του κορωνοιου ενω παραλληλα εξεφρασε την χαρα του οταν εμαθε οτι πανω απο τους μισους βραζιλιανους εχουν ηδη εμβολιαστει.

 "
GeniaTou,08/23/21,['positive'],περιμενω νεα επιχειρηματα απο αυτους που ελεγαν οτι δεν εχει εγκριση και ειναι πειραματικο το εμβολιο κατα της νοσου  
GeniaTou,08/23/21,['positive'], αλλο εμβολιο  αλλο θεραπεια εφοσον κολλανε και ασθενουν εμβολιασμενοι μακαρι να υπαρξει αποτελεσματικη θεραπεια 
GeniaTou,08/23/21,['positive'],"δωστε νουμερα στο νουμερο να παρει παραπανω χρηματα στην επομενη λιστα πετσα.....
ξυπνηστε ευαγγελατος 
εμβολιασμος
ευαγγελατος
εμβολιασμοι 
κρουσματα 
πυρκαγια 
εμβολιο"
GeniaTou,08/23/21,['positive'],"τωρα ειδα ρεπορταζ στην ερτ.

-""θα κανω  ραπιντ την εβδομαδα μου το ζητησε ο εργοδοτης μου""
-""εχετε κανει το εμβολιο
-""ναι εδω και  μηνα αλλα κανω τα ραπιντ γιατι εχουμε κρουσμα""

αυτο κυριολεκτικα ειναι εμμεση παραδοχη του γεγονοτος οτι το 💉 δεν ειναι αποτελεσματικο."
GeniaTou,08/23/21,['neutral'],"εμβολιο κορωνοιου ποιοι και ποτε θα κανουν τριτη δοση

 "
GeniaTou,08/23/21,['negative'], θα αρνηθεις την παιδεια ενος παιδιου επειδη δεν εχει κανει το εμβολιο θα αρνηθεις την δουλεια ενος εργατη και το ψωμι που βγαζει επειδη δεν εχει κανει εμβολιο θα κρατησεις ολους τους ανεμβολιαστους κατοικους φυλακισμενους μεσα στα σπιτια τους ντροπη σας. κ.οικονομου.
